booking_id,accuracy,bearing,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,second,speed,speed (km/h),yaw,pitch,roll,turning_force,acceleration,driver_id,label,name,date_of_birth,gender,car_model,car_make_year,rating,age
163208757276,3.9,310.0,-0.758,9.486,5.03,-0.07569297,0.041577823,0.0042643924,86.0,12.741949,45.871014,140.3612,-12.686307,194.14386,-345705.25,0.1481622,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,310.0,-0.645,8.539,5.137,-0.009594883,0.0063965884,-0.012793177,88.0,13.708597,49.35095,140.66777,-11.634428,184.63417,-302170.25,0.15577951,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,311.0,-1.144,9.065,5.619,-0.019189766,0.042643923,0.008528785,89.0,13.880514,49.96985,139.54413,-19.23404,181.21857,-486390.16,0.15596083,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,311.0,-1.063,9.195,5.836,0.09914712,-0.24093817,0.031982943,90.0,13.793012,49.654842,139.903,-17.513674,179.61272,-440089.88,0.15325569,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,311.0,-0.518,8.239,5.178,-0.026652452,-0.02771855,0.029850746,93.0,13.378145,48.16132,140.92357,-9.572692,181.34227,-244633.97,0.14385103,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,311.0,-0.553,7.997,4.951,0.02238806,-0.015991472,0.04477612,94.0,12.817613,46.143406,140.81374,-10.57094,182.46013,-271598.03,0.13635758,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,309.0,-0.774,8.184,5.271,-0.0053304904,0.023454158,-0.008528785,95.0,12.371863,44.538708,140.4117,-14.281876,178.87334,-358702.28,0.13023014,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,308.0,-0.906,8.436,5.175,0.0063965884,-0.009594883,0.04477612,96.0,11.874641,42.748707,140.01318,-16.432247,182.48407,-419846.78,0.12369418,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,308.0,-1.304,8.244,4.635,0.0042643924,0.25692964,-0.2249467,98.0,11.103588,39.972916,137.94464,-24.662558,187.5932,-638204.75,0.11330192,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,308.0,-0.208,8.512,4.41,-0.01705757,0.0042643924,0.0051076785,99.0,11.314624,40.732643,141.27167,-3.9048529,196.61868,-108463.73,0.11428913,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,309.0,-0.839,8.066,5.175,-0.014925373,0.0031982942,-0.024520256,101.0,11.357861,40.888298,140.20418,-15.718472,179.00098,-394481.53,0.112454064,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,309.0,-1.315,9.012,7.061,-0.043710023,0.03731343,0.0074626864,102.0,11.107191,39.985886,139.83746,-20.584541,161.62166,-465226.3,0.10889403,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,309.0,-0.24309622,6.915,3.618,0.06503198,0.0,0.0021321962,104.0,10.649088,38.336716,141.16896,-5.6050076,195.80896,-154934.45,0.10239507,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,308.0,-0.827,8.576,5.379,-0.010660981,-0.013859275,0.010660981,106.0,9.857446,35.486805,140.32036,-14.672095,180.9601,-372559.5,0.09299477,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,308.0,-0.703,8.698,5.584,0.0042643924,0.019189766,-0.03411514,107.0,9.387504,33.795013,140.66403,-12.22363,179.36905,-308411.62,0.08773368,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,309.0,-0.697,8.523,5.075,0.0063965884,0.0021321962,0.0010660981,108.0,0.0,0.0,140.53079,-12.627019,185.33063,-328866.4,0.0,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,310.0,-0.966,8.308,4.689,-0.13752665,-0.02238806,0.010660981,109.0,8.766748,31.560293,139.50134,-18.164703,188.64438,-478024.94,0.08042888,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,310.0,-0.76,8.823,4.872,-0.019189766,0.030916844,0.0063965884,110.0,8.204672,29.536818,140.28978,-13.54744,191.01016,-363027.66,0.074587926,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,310.0,-0.897,8.286,4.48,0.021321962,-0.04477612,0.03731343,111.0,8.766748,31.560293,139.60298,-17.08939,192.0379,-458150.53,0.078979716,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,310.0,-0.417,8.777,5.834,0.028784648,-0.03411514,0.025586354,113.0,9.360224,33.696804,141.14235,-7.1183796,176.93765,-177770.11,0.08283384,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,310.0,-0.19,7.603,4.562,-0.02771855,-0.024520256,0.051172707,114.0,9.4678,34.08408,141.29367,-3.8565607,185.39554,-101023.44,0.08305088,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,309.0,-0.454,7.99,6.005,0.008528785,0.0063965884,0.012793177,115.0,9.437432,33.974754,141.11519,-8.170468,166.48659,-191955.23,0.08206463,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,310.0,0.002,7.638,6.237,-0.009594883,0.014925373,-0.024520256,116.0,8.8769,31.956839,141.37166,0.036507476,159.4854,823.12366,0.076524995,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,309.0,-0.578,7.713,6.65,-0.0042643924,0.01705757,0.013859275,117.0,8.157832,29.368195,141.03299,-10.205126,154.33408,-222126.77,0.06972506,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,9.0725,293.0,-1.514,8.267,5.594,-0.026652452,0.2153518,0.15778251,121.0,3.3070903,11.905524,138.19122,-27.095196,172.69057,-646608.44,0.027331324,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.401,255.0,-0.508,8.072,3.461,-0.09808102,0.0053304904,0.04584222,123.0,2.5154476,9.055612,140.4125,-10.399798,209.13586,-305393.1,0.020450793,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.0,239.0,-0.355,9.247,2.766,0.018123668,-0.16950959,-0.08208955,125.0,2.1077876,7.588035,140.63646,-6.6175246,230.0207,-214072.27,0.016862301,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.379,258.0,-0.19334143,8.877,4.568,-0.031982943,-0.04904051,-0.047974415,127.0,2.902004,10.447214,141.29112,-3.4855058,197.1328,-97082.195,0.022850426,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,265.0,0.007,7.788,4.526,0.071428575,-0.07782516,-0.071428575,131.0,5.7062106,20.542358,141.37155,0.13988121,187.98328,3717.4111,0.04355886,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,269.0,0.735,7.814,4.44,0.020255864,-0.13006397,-0.021321962,132.0,5.049425,18.17793,140.15514,14.688027,188.68553,388428.5,0.03825322,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.0,106.0,-0.95,8.341,5.062,-0.0021321962,0.0021321962,-0.0074626864,376.0,0.0,0.0,139.81407,-17.471077,183.17256,-447436.06,0.0,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.0,106.0,-0.614,8.875,4.064,0.013859275,-0.21215352,-0.09701493,379.0,0.0,0.0,140.35606,-11.30744,204.67656,-324835.56,0.0,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.0,106.0,-0.93,8.426,4.948,-0.013859275,0.013859275,-0.009594883,383.0,0.0,0.0,139.80946,-17.080187,185.79741,-443678.94,0.0,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.0,106.0,-0.878,8.369,5.104,0.0031982942,-0.057569295,-0.04584222,385.0,0.0,0.0,140.05942,-16.079346,182.99664,-412120.1,0.0,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.0,106.0,-0.876,8.301,5.117,0.0063965884,-0.13219616,-0.1119403,386.0,0.0,0.0,140.07184,-16.126657,182.14375,-411442.8,0.0,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.0,106.0,-0.615,9.231,2.921,0.0074626864,-0.14392324,-0.07249467,394.0,0.0,0.0,139.41997,-11.418098,226.44688,-360483.25,0.0,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.0,106.0,-0.421,8.803,4.158,0.018123668,-0.39019188,-0.18550107,396.0,0.0,0.0,140.91269,-7.778962,202.95879,-222474.17,0.0,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.43,283.0,-0.329,8.38,3.557,-0.011727079,0.07249467,-0.03731343,399.0,3.3343706,12.003734,140.98833,-6.5022454,210.21236,-192710.23,0.008356819,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,296.0,-1.531,8.566,5.576,-0.0010660981,0.0,0.0021321962,400.0,4.921774,17.718386,138.1017,-26.763248,175.86386,-650001.6,0.012304435,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,293.0,-0.78,8.107,5.248,-0.015991472,0.061833687,0.06289978,401.0,5.8807015,21.170525,140.38846,-14.506618,178.4335,-363390.8,0.014665091,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,273.0,-0.51,8.425,6.02,-0.010660981,0.03411514,0.013859275,404.0,4.235649,15.248337,141.04985,-8.858332,170.76349,-213363.22,0.01048428,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.498,273.0,0.003,7.419,4.028,0.0010660981,-0.01705757,0.043710023,405.0,2.494344,8.979638,141.37166,0.063966334,193.21147,1747.2166,0.006158874,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.0,273.0,-1.315,8.984,3.868,0.0031982942,-0.0021321962,0.0031982942,407.0,0.0,0.0,136.45232,-24.055023,205.92078,-675906.9,0.0,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.0,273.0,-1.224,9.012,4.658,-0.028784648,-0.029850746,0.019189766,408.0,0.0,0.0,138.36755,-21.61346,194.39973,-581372.1,0.0,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.18,270.0,-0.558,8.399,4.85,-0.0010660981,-0.011727079,0.0,411.0,2.2822783,8.216202,140.77992,-10.344573,187.96878,-273740.47,0.0055529885,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.497,309.0,0.524,9.256,3.536,0.0074626864,-0.3464819,-0.15778251,415.0,3.1367173,11.292182,140.39417,9.510315,216.40459,288941.84,0.007558355,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.66,327.0,-0.236,9.333,3.569,0.015991472,-0.17270789,-0.10021322,416.0,3.8609314,13.899353,141.17534,-4.250556,216.86757,-130136.516,0.009281085,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,350.0,-0.821,8.812,5.236,0.0,0.0,-0.020255864,418.0,5.7623153,20.744335,140.2787,-14.386535,185.27608,-373910.16,0.013785443,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,355.0,-0.281,8.027,6.155,-0.008528785,-0.0042643924,-0.008528785,419.0,6.527707,23.499744,141.27798,-4.9991217,164.9043,-116466.266,0.015579253,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,358.0,-0.526,7.379,3.51,0.12899786,0.040511727,-0.08955224,420.0,6.007838,21.628216,140.3723,-11.570967,202.0456,-328171.2,0.014304375,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,359.0,-1.523,9.181,3.8,-0.024520256,0.07356077,-0.028784648,424.0,5.8559947,21.081581,134.67444,-27.376583,207.24376,-764092.44,0.013811308,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,354.0,-1.787,8.387,4.297,0.03411514,-0.1652452,0.081023455,427.0,7.959697,28.654907,134.2008,-33.732594,191.55869,-867174.94,0.018640976,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,350.0,-1.583,8.506,5.074,0.0063965884,0.05010661,0.023454158,428.0,9.583613,34.501007,137.19345,-28.527702,182.21143,-713141.6,0.02239162,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,335.0,-2.308,8.495,5.569,-0.06396589,0.108742006,0.07036247,431.0,10.337681,37.21565,134.24638,-40.216232,171.6544,-926742.2,0.023985337,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,316.0,-0.828,8.821,4.343,0.041577823,0.020255864,0.0074626864,435.0,10.50754,37.82714,139.76512,-15.122711,199.11177,-420848.16,0.024155265,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,315.0,0.009,8.061,5.661,0.012793177,0.011727079,-0.0063965884,439.0,10.088041,36.316948,141.37155,0.16446345,172.5386,4011.6006,0.022979593,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,317.0,-0.665,7.961,4.901,0.021321962,-0.09594883,0.036247335,440.0,8.611302,31.000689,140.55072,-12.782454,182.67941,-328198.72,0.019571142,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,316.0,0.194,7.875,2.97,0.0053304904,0.025586354,0.05010661,445.0,7.2704515,26.173624,141.18008,4.1482863,217.70007,127497.22,0.016338093,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,315.0,-1.012,8.465,4.234,-0.013859275,0.12899786,0.054371003,446.0,8.32975,29.987099,138.87192,-19.173145,197.24419,-525184.6,0.01867657,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,314.0,-0.87,8.936,5.014,-0.029850746,0.13752665,-0.008528785,447.0,9.30103,33.483707,140.0369,-15.24659,189.56096,-404728.8,0.020807674,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,315.0,-0.217,8.141,5.805,0.010660981,-0.061833687,0.03837953,453.0,6.8303638,24.58931,141.30884,-3.9058964,171.18552,-94483.734,0.015078066,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,317.0,-0.479,8.403,5.136,-0.014925373,-0.040511727,-0.0053304904,454.0,5.0725875,18.261314,140.98195,-8.747921,183.64426,-226488.27,0.0111731,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.9,314.0,-0.351,8.415,5.077,0.0021321962,0.0074626864,-0.0063965884,455.0,4.251091,15.303927,141.15709,-6.425888,184.83815,-167659.22,0.009343057,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.485,313.0,-0.418,8.245,5.223,-0.0021321962,0.0021321962,0.0053304904,457.0,2.7594259,9.933933,141.08437,-7.704221,180.84273,-196566.11,0.006038131,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.0,309.0,-0.711,8.476,4.82,0.0021321962,-0.025586354,0.014925373,461.0,0.0,0.0,140.40302,-13.102104,188.83777,-347381.22,0.0,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.0,309.0,-0.802,8.543,4.753,0.0010660981,0.014925373,-0.008528785,464.0,0.0,0.0,140.10838,-14.733499,190.27733,-392786.94,0.0,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
163208757276,3.0,309.0,-0.85,-0.070295334,4.577,0.008528785,-0.035181236,0.01705757,465.0,0.0,0.0,139.84593,-33.047665,-2.7178297,12560.672,0.0,127,0,Tiebout,1977-09-03,Male,Volkswagen,2011,3.0,45
